,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
30,0.004869890213012695,4.827052487200738e-05,0.0014197826385498047,6.803381832781978e-05,balanced,entropy,31,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 31}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
42,0.004929924011230468,0.0001400561406074311,0.0014767169952392579,0.00016198926772111817,balanced,entropy,43,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 43}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
32,0.005301332473754883,0.0005014531327297309,0.001508474349975586,0.00018554008945571385,balanced,entropy,33,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 33}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
33,0.004977178573608398,0.00026928035036393014,0.001394367218017578,1.5171067091808872e-05,balanced,entropy,34,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 34}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
34,0.005024766921997071,0.00019866037503772272,0.0014748096466064454,0.00017124001127553608,balanced,entropy,35,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 35}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
35,0.004895925521850586,4.444035336867124e-05,0.0014351367950439452,8.179093132234288e-05,balanced,entropy,36,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 36}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
36,0.004886007308959961,3.48641339574778e-05,0.001388406753540039,1.557046740397027e-05,balanced,entropy,37,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 37}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
31,0.004859256744384766,8.770374477953513e-05,0.0013953208923339843,2.635689085675109e-05,balanced,entropy,32,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 32}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
40,0.004868364334106446,7.42212928592032e-05,0.0014147758483886719,6.814551881928803e-05,balanced,entropy,41,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 41}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
39,0.004979324340820312,0.0001533294628449591,0.0014230728149414063,1.9832298876547835e-05,balanced,entropy,40,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 40}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
38,0.005333423614501953,0.0005209171519263444,0.0016129970550537109,0.000216359604753285,balanced,entropy,39,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 39}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
37,0.0049626827239990234,0.0001103269706021045,0.0013940811157226562,1.777739481604563e-05,balanced,entropy,38,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 38}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8810408921933085,0.8438661710037175,0.8672036348616274,0.013235791779323524,36
164,0.003996038436889648,5.187598206777819e-05,0.0013857364654541015,3.7958573983531506e-05,,gini,18,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 18}",0.8592592592592593,0.8740740740740741,0.8962962962962963,0.8698884758364313,0.8364312267657993,0.867189866446372,0.01954915604963844,60
66,0.004465055465698242,0.00014556998913695278,0.0014018535614013672,4.022974247226048e-05,balanced,gini,18,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 18}",0.8851851851851852,0.8444444444444444,0.9037037037037037,0.8698884758364313,0.8327137546468402,0.867187112763321,0.02596278401617298,61
21,0.0054473876953125,0.00043534258490003647,0.0015826225280761719,0.0001250574880041543,balanced,entropy,22,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 22}",0.8777777777777778,0.8629629629629629,0.8703703703703703,0.8773234200743495,0.8438661710037175,0.8664601404378356,0.012522838037964557,62
168,0.004033565521240234,8.88398942473641e-05,0.0013620376586914063,5.063013743756774e-06,,gini,22,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 22}",0.8666666666666667,0.8851851851851852,0.8777777777777778,0.8661710037174721,0.8364312267657993,0.8664463720225802,0.016616721562036668,63
67,0.0044840812683105465,0.00012002196819801987,0.0014082431793212891,5.470687692429182e-05,balanced,gini,19,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 19}",0.8740740740740741,0.8555555555555555,0.9037037037037037,0.8661710037174721,0.8327137546468402,0.8664436183395292,0.02325022903418249,64
165,0.003977394104003907,8.430146517096577e-05,0.001396036148071289,3.82153375286005e-05,,gini,19,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 19}",0.8703703703703703,0.8851851851851852,0.8814814814814815,0.862453531598513,0.8327137546468402,0.8664408646564781,0.018689181342329355,65
17,0.0047896385192871095,2.9359541865504484e-05,0.0014024734497070312,6.682232677413894e-05,balanced,entropy,18,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 18}",0.8740740740740741,0.8592592592592593,0.8740740740740741,0.8736059479553904,0.8475836431226765,0.8657193996970948,0.010699886843553509,66
118,0.004540252685546875,0.00016885532949453285,0.001401376724243164,2.5188288181936224e-05,,entropy,21,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 21}",0.8555555555555555,0.8814814814814815,0.8814814814814815,0.8698884758364313,0.8401486988847584,0.8657111386479416,0.01594635862354685,67
22,0.005153369903564453,7.614201080064863e-05,0.0015094280242919922,4.529325542160291e-05,balanced,entropy,23,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 23}",0.8777777777777778,0.8555555555555555,0.8703703703703703,0.8810408921933085,0.8401486988847584,0.8649786589563542,0.015206611233239678,68
169,0.004050159454345703,0.00012205928514263226,0.001362180709838867,1.2558663293040082e-05,,gini,23,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 23}",0.8703703703703703,0.8740740740740741,0.8740740740740741,0.8661710037174721,0.8401486988847584,0.8649676442241498,0.012747326785362546,69
20,0.004861640930175781,7.42886277160751e-05,0.0013789653778076172,1.6022296168852538e-05,balanced,entropy,21,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 21}",0.8777777777777778,0.8518518518518519,0.8703703703703703,0.8810408921933085,0.8401486988847584,0.8642379182156134,0.015728825949994862,70
170,0.0040305137634277345,5.602651958263577e-05,0.0013640403747558593,1.196794774005592e-05,,gini,24,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 24}",0.8629629629629629,0.8740740740740741,0.8814814814814815,0.8661710037174721,0.8364312267657993,0.864224149800358,0.015314463151991697,71
18,0.004836606979370117,5.723782117014864e-05,0.001390695571899414,2.8965649697279816e-05,balanced,entropy,19,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 19}",0.8740740740740741,0.8592592592592593,0.8629629629629629,0.8698884758364313,0.8513011152416357,0.8634971774748728,0.007996358000497646,72
186,0.004074525833129883,4.188014911564386e-05,0.0014094829559326172,5.2650984877619894e-05,,gini,40,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 40}",0.8629629629629629,0.8740740740740741,0.8777777777777778,0.8661710037174721,0.8364312267657993,0.8634834090596172,0.014531385058153112,73
187,0.004009628295898437,4.101481491875509e-05,0.0014115333557128905,5.427332800789453e-05,,gini,41,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 41}",0.8629629629629629,0.8740740740740741,0.8777777777777778,0.8661710037174721,0.8364312267657993,0.8634834090596172,0.014531385058153112,73
188,0.004076242446899414,3.1941327760149965e-05,0.0014036178588867187,4.062932412266887e-05,,gini,42,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 42}",0.8629629629629629,0.8740740740740741,0.8777777777777778,0.8661710037174721,0.8364312267657993,0.8634834090596172,0.014531385058153112,73
